No errors
No warnings
263 ms
data source=metars
4811 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KDPL 061515Z AUTO 22005KT 10SM BKN022 OVC030 14/10 A2960 RMK AO2,KDPL,2017-05-06T15:15:00Z,35.0,-77.97,14.0,10.0,220,5,,10.0,29.601377,,,TRUE,TRUE,,,,,,,BKN,2200,OVC,3000,,,,,MVFR,,,,,,,,,,,,METAR,42.0
KDKX 061515Z AUTO 26008KT 6SM BR SCT018 BKN023 BKN029 10/08 A2982 RMK A01,KDKX,2017-05-06T15:15:00Z,35.97,-83.87,10.0,8.0,260,8,,6.0,29.819881,,,TRUE,TRUE,,,,,,BR,SCT,1800,BKN,2300,BKN,2900,,,MVFR,,,,,,,,,,,,METAR,254.0
KDCM 061515Z AUTO 31008G15KT 180V010 7SM SCT045 SCT050 15/02 A2969 RMK AO2,KDCM,2017-05-06T15:15:00Z,34.78,-81.2,15.0,2.0,310,8,15,7.0,29.68996,,,TRUE,TRUE,,,,,,,SCT,4500,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,200.0
KCZL 061515Z AUTO 31009G20KT 10SM CLR 17/01 A2985 RMK AO2 T01660014,KCZL,2017-05-06T15:15:00Z,34.47,-84.93,16.6,1.4,310,9,20,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,195.0
KCXW 061515Z AUTO 25007KT 10SM 20/11 A2996 RMK A01,KCXW,2017-05-06T15:15:00Z,35.02,-92.55,20.0,11.0,250,7,,10.0,29.958662,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,84.0
KCXU 061515Z AUTO 33007G14KT 270V350 10SM CLR 20/06 A2994 RMK AO2 T02020064,KCXU,2017-05-06T15:15:00Z,31.22,-84.23,20.2,6.4,330,7,14,10.0,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,53.0
KCXE 061515Z AUTO 26009G21KT 210V300 10SM BKN041 15/04 A2952 RMK AO1 T01470042,KCXE,2017-05-06T15:15:00Z,36.78,-78.5,14.7,4.2,260,9,21,10.0,29.518702,,,TRUE,TRUE,,,,,,,BKN,4100,,,,,,,VFR,,,,,,,,,,,,METAR,153.0
KCWV 061515Z AUTO 26015G20KT 10SM CLR 17/09 A2982 RMK AO2 T01730094,KCWV,2017-05-06T15:15:00Z,32.2,-81.87,17.3,9.4,260,15,20,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
KCUH 061515Z AUTO 22007KT 10SM CLR 21/10 A3000 RMK AO2 T02120096,KCUH,2017-05-06T15:15:00Z,35.95,-96.77,21.2,9.6,220,7,,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,279.0
KCRX 061515Z AUTO 27011G18KT 10SM CLR 21/08 A2987 RMK AO2,KCRX,2017-05-06T15:15:00Z,34.92,-88.6,21.0,8.0,270,11,18,10.0,29.870079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,130.0
KCPK 061515Z AUTO 21011G17KT 10SM BKN030 OVC036 17/11 A2950 RMK AO2 T01720105,KCPK,2017-05-06T15:15:00Z,36.67,-76.32,17.2,10.5,210,11,17,10.0,29.500984,,,TRUE,TRUE,,,,,,,BKN,3000,OVC,3600,,,,,MVFR,,,,,,,,,,,,METAR,6.0
KCOM 061515Z AUTO 21009KT 10SM CLR 22/05 A3004 RMK AO2 T02210050,KCOM,2017-05-06T15:15:00Z,31.83,-99.4,22.1,5.0,210,9,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,517.0
KCKZ 061515Z AUTO 19007KT 150V220 10SM BKN030 BKN034 OVC042 15/10 A2938 RMK AO2,KCKZ,2017-05-06T15:15:00Z,40.38,-75.28,15.0,10.0,190,7,,10.0,29.379921,,,TRUE,TRUE,,,,,,,BKN,3000,BKN,3400,OVC,4200,,,MVFR,,,,,,,,,,,,METAR,173.0
KCFD 061515Z AUTO 00000KT 10SM CLR 23/09 A3006 RMK AO2 T02310088,KCFD,2017-05-06T15:15:00Z,30.72,-96.33,23.1,8.8,0,0,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,112.0
KC09 061515Z AUTO 36008KT 10SM CLR 12/05 A2982 RMK AO2 T01200054,KC09,2017-05-06T15:15:00Z,41.43,-88.42,12.0,5.4,360,8,,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,178.0
KBVS 061515Z AUTO 00000KT 10SM FEW015 09/06 A3014 RMK A01,KBVS,2017-05-06T15:15:00Z,48.47,-122.42,9.0,6.0,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,43.0
KBVN 061515Z AUTO 10006KT 10SM CLR 21/06 A2997 RMK AO2 T02110060,KBVN,2017-05-06T15:15:00Z,41.73,-98.05,21.1,6.0,100,6,,10.0,29.970472,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,551.0
KBTA 061515Z AUTO 07007KT 7SM CLR 20/05 A2996 RMK AO2 T01970053,KBTA,2017-05-06T15:15:00Z,41.42,-96.12,19.7,5.3,70,7,,7.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,396.0
KBQX 061515Z AUTO 23009KT 10SM CLR 24/24 A3004 RMK A01,KBQX,2017-05-06T15:15:00Z,28.5,-95.72,24.0,24.0,230,9,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,34.0
KBKD 061515Z AUTO 21009KT 7SM CLR 25/06 A3002 RMK AO2 T02500059,KBKD,2017-05-06T15:15:00Z,32.72,-98.88,25.0,5.9,210,9,,7.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,392.0
KBIJ 061515Z AUTO 30007G14KT 10SM CLR 20/06 A2995 RMK AO2,KBIJ,2017-05-06T15:15:00Z,31.4,-84.9,20.0,6.0,300,7,14,10.0,29.949802,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,65.0
KBDG 061515Z AUTO 05007KT 10SM SCT120 18/M02 A3005 RMK AO1 T01801017,KBDG,2017-05-06T15:15:00Z,37.58,-109.47,18.0,-1.7,50,7,,10.0,30.050198,,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1788.0
KBBF 061515Z AUTO 24004KT 8SM 24/11 A3002 RMK A01,KBBF,2017-05-06T15:15:00Z,27.83,-96.02,24.0,11.0,240,4,,8.0,30.02067,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,36.0
KAZC 061515Z AUTO 13015G21KT 10SM SCT100 SCT120 22/01 A2989 RMK AO2,KAZC,2017-05-06T15:15:00Z,36.97,-113.02,22.0,1.0,130,15,21,10.0,29.890747,,,TRUE,TRUE,,,,,,,SCT,10000,SCT,12000,,,,,VFR,,,,,,,,,,,,METAR,1486.0
KAXX 061515Z AUTO 00000KT 10SM CLR 10/02 A3023 RMK AO2 T01020020,KAXX,2017-05-06T15:15:00Z,36.42,-105.28,10.2,2.0,0,0,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2548.0
KAVK 061515Z AUTO 27007KT 10SM CLR 21/10 A2999 RMK AO2,KAVK,2017-05-06T15:15:00Z,36.77,-98.67,21.0,10.0,270,7,,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,449.0
KAUH 061515Z AUTO 07009KT 10SM CLR 22/06 A2996 RMK AO2 T02180056,KAUH,2017-05-06T15:15:00Z,40.88,-98.0,21.8,5.6,70,9,,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,550.0
KATP 061515Z AUTO VRB03KT 10SM FEW060 23/09 A3004 RMK A01,KATP,2017-05-06T15:15:00Z,27.2,-90.03,23.0,9.0,0,3,,10.0,30.041338,,,TRUE,TRUE,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,62.0
KASL 061515Z AUTO 20003KT 10SM CLR 21/07 A3005 RMK AO1 T02110070,KASL,2017-05-06T15:15:00Z,32.52,-94.3,21.1,7.0,200,3,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
KASJ 061515Z AUTO 00000KT 10SM 16/11 A2953 RMK AO2 T01560107,KASJ,2017-05-06T15:15:00Z,36.28,-77.17,15.6,10.7,0,0,,10.0,29.530512,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,21.0
KACP 061515Z AUTO 00000KT 10SM CLR 22/09 A3003 RMK AO2 T02200091,KACP,2017-05-06T15:15:00Z,30.75,-92.68,22.0,9.1,0,0,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
K9V9 061515Z AUTO 12007KT 10SM CLR 23/04 A2996 RMK AO2 T02250039,K9V9,2017-05-06T15:15:00Z,43.77,-99.32,22.5,3.9,120,7,,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,519.0
K82C 061515Z AUTO 35009G15KT 7SM CLR 11/02 A2992 RMK AO2 T01140016,K82C,2017-05-06T15:15:00Z,43.83,-90.13,11.4,1.6,350,9,15,7.0,29.920275,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,276.0
K7W6 061515Z AUTO 24016G25KT 10SM CLR 18/11 A2955 RMK AO2 T01770107,K7W6,2017-05-06T15:15:00Z,35.37,-75.95,17.7,10.7,240,16,25,10.0,29.551182,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
K6S0 061515Z AUTO 25010KT 10SM CLR 17/06 A2981 RMK A01,K6S0,2017-05-06T15:15:00Z,,,17.0,6.0,250,10,,10.0,29.811024,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
K6A1 061515Z AUTO 34009G14KT 10SM 19/09 A2990 RMK AO2 T01860085,K6A1,2017-05-06T15:15:00Z,32.57,-84.25,18.6,8.5,340,9,14,10.0,29.899607,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,203.0
K66R 061515Z AUTO 23003KT 10SM CLR 23/11 A3005 RMK AO2 T02260111,K66R,2017-05-06T15:15:00Z,29.65,-96.52,22.6,11.1,230,3,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
K65S 061515Z AUTO 21005KT 180V250 8SM OVC037 08/06 A2985 RMK AO2,K65S,2017-05-06T15:15:00Z,48.73,-116.3,8.0,6.0,210,5,,8.0,29.84941,,,TRUE,TRUE,,,,,,,OVC,3700,,,,,,,VFR,,,,,,,,,,,,METAR,713.0
K5C1 061515Z AUTO 21012G16KT 10SM CLR 21/11 A3007 RMK AO1,K5C1,2017-05-06T15:15:00Z,29.72,-98.7,21.0,11.0,210,12,16,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,423.0
K57C 061515Z AUTO 35011G17KT 10SM CLR 11/02 A2984 RMK AO2 T01110023,K57C,2017-05-06T15:15:00Z,42.8,-88.37,11.1,2.3,350,11,17,10.0,29.840551,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,262.0
K4R5 061515Z AUTO 02007KT 10SM OVC110 07/00 A3005 RMK AO2 T00730000,K4R5,2017-05-06T15:15:00Z,46.78,-90.77,7.3,0.0,20,7,,10.0,30.050198,,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,198.0
K3S8 061515Z AUTO 35005G13KT 10SM BKN110 08/M00 A3013 RMK AO2,K3S8,2017-05-06T15:15:00Z,,,8.0,0.0,350,5,13,10.0,30.129921,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,
K3N8 061515Z AUTO 02009KT 10SM CLR 17/00 A2999 RMK AO2 T01721003,K3N8,2017-05-06T15:15:00Z,47.25,-95.88,17.2,-0.3,20,9,,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,383.0
K3L4 061515Z AUTO 00000KT 10SM CLR 23/11 A3003 RMK A01,K3L4,2017-05-06T15:15:00Z,29.8,-92.8,23.0,11.0,0,0,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
K3F3 061515Z AUTO 00000KT 10SM CLR 22/08 A3006 RMK AO2 T02240084 PWINO,K3F3,2017-05-06T15:15:00Z,32.07,-93.77,22.4,8.4,0,0,,10.0,30.059055,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,96.0
K3D2 061515Z AUTO 01010G17KT 10SM CLR 08/02 A2986 RMK AO2 T00750015,K3D2,2017-05-06T15:15:00Z,45.13,-87.18,7.5,1.5,10,10,17,10.0,29.861221,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,234.0
K2P2 061515Z AUTO 36013G17KT 10SM BKN110 09/00 A2986 RMK AO2 T00861001,K2P2,2017-05-06T15:15:00Z,45.38,-86.92,8.6,-0.1,360,13,17,10.0,29.861221,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,199.0
K2G9 061515Z AUTO 28013G19KT 10SM OVC009 04/02 A2944 RMK AO2,K2G9,2017-05-06T15:15:00Z,40.03,-79.02,4.0,2.0,280,13,19,10.0,29.438976,,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,693.0
K2A0 061515Z AUTO 28007G13KT 10SM BKN110 15/03 A2981 RMK A01,K2A0,2017-05-06T15:15:00Z,35.48,-84.93,15.0,3.0,280,7,13,10.0,29.811024,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,219.0
K24A 061515Z AUTO 31014G19KT 280V340 10SM CLR 11/00 A2977 RMK AO2 T01060002,K24A,2017-05-06T15:15:00Z,35.32,-83.2,10.6,0.2,310,14,19,10.0,29.769686,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,871.0
K1M5 061515Z AUTO 17007KT 9SM SCT065 11/09 A2974 RMK A01,K1M5,2017-05-06T15:15:00Z,36.6,-86.48,11.0,9.0,170,7,,9.0,29.740158,,,TRUE,TRUE,,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,250.0
K1H2 061515Z AUTO 05008KT 10SM CLR 14/09 A2979 RMK AO2 T01430090,K1H2,2017-05-06T15:15:00Z,39.07,-88.53,14.3,9.0,50,8,,10.0,29.790354,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,179.0
K1A6 061515Z AUTO 25004KT 10SM -RA SCT025 BKN030 OVC049 09/06 A2979 RMK AO2 P0001 T00940055,K1A6,2017-05-06T15:15:00Z,36.62,-83.73,9.4,5.5,250,4,,10.0,29.790354,,,TRUE,TRUE,,,,,,-RA,SCT,2500,BKN,3000,OVC,4900,,,MVFR,,,,,,0.01,,,,,,METAR,352.0
K19S 061515Z AUTO 23007KT 10SM CLR 20/08 A3000 RMK AO2 T01960085,K19S,2017-05-06T15:15:00Z,37.48,-100.83,19.6,8.5,230,7,,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,886.0
K18H 061515Z AUTO 00000KT 10SM CLR 24/10 A3005 RMK A01,K18H,2017-05-06T15:15:00Z,,,24.0,10.0,0,0,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
K11R 061515Z AUTO 24005KT 10SM CLR 24/09 A3005 RMK AO2 T02400092,K11R,2017-05-06T15:15:00Z,30.22,-96.37,24.0,9.2,240,5,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,94.0
K0V4 061515Z AUTO 28011G20KT 10SM BKN038 OVC050 14/04 A2952 RMK AO1 T01410041,K0V4,2017-05-06T15:15:00Z,37.15,-79.02,14.1,4.1,280,11,20,10.0,29.518702,,,TRUE,TRUE,,,,,,,BKN,3800,OVC,5000,,,,,VFR,,,,,,,,,,,,METAR,182.0
K0R0 061515Z AUTO VRB04KT 10SM CLR 21/M39 A3004 RMK AO2,K0R0,2017-05-06T15:15:00Z,31.3,-89.82,21.0,-39.0,0,4,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,81.0
K0F2 061515Z AUTO 21008KT 10SM CLR 23/08 A3002 RMK AO2 T02310077,K0F2,2017-05-06T15:15:00Z,33.6,-97.78,23.1,7.7,210,8,,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,336.0
K0E0 061515Z AUTO 19003KT 10SM CLR 18/00 A3011 RMK AO2 T01820002,K0E0,2017-05-06T15:15:00Z,34.98,-106.0,18.2,0.2,190,3,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1890.0
K0A9 061515Z AUTO 26007G12KT 230V300 10SM -DZ FEW027 SCT032 BKN041 11/06 A2972 RMK AO2,K0A9,2017-05-06T15:15:00Z,36.37,-82.17,11.0,6.0,260,7,12,10.0,29.719488,,,TRUE,TRUE,,,,,,-DZ,FEW,2700,SCT,3200,BKN,4100,,,VFR,,,,,,,,,,,,METAR,486.0
K05U 061515Z AUTO 12008KT 10SM BKN100 19/M03 A2975 RMK A01,K05U,2017-05-06T15:15:00Z,39.6,-116.0,19.0,-3.0,120,8,,10.0,29.749016,,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,1816.0
KGZS 061515Z AUTO 23009G16KT 10SM CLR 18/09 A2983 RMK A01,KGZS,2017-05-06T15:15:00Z,35.15,-87.05,18.0,9.0,230,9,16,10.0,29.828741,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,209.0
KGUL 061515Z AUTO 27004KT 10SM CLR 23/12 A3006 RMK A01,KGUL,2017-05-06T15:15:00Z,27.3,-93.53,23.0,12.0,270,4,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
KGRY 061515Z AUTO 00000KT 10SM CLR 24/08 A3005 RMK A01,KGRY,2017-05-06T15:15:00Z,27.63,-90.45,24.0,8.0,0,0,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,58.0
KGHG 061515Z AUTO 15013G20KT 130V190 10SM SCT006 BKN043 SCT100 15/15 A2955 RMK AO2,KGHG,2017-05-06T15:15:00Z,42.1,-70.67,15.0,15.0,150,13,20,10.0,29.551182,,,TRUE,TRUE,,,,,,,SCT,600,BKN,4300,SCT,10000,,,VFR,,,,,,,,,,,,METAR,4.0
KGHB 061515Z AUTO 00000KT 10SM SCT065 25/09 A3004 RMK A01,KGHB,2017-05-06T15:15:00Z,27.83,-91.98,25.0,9.0,0,0,,10.0,30.041338,,,TRUE,TRUE,,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
KGGP 061515Z AUTO 35014KT 10SM CLR 12/04 A2975 RMK AO2,KGGP,2017-05-06T15:15:00Z,40.72,-86.37,12.0,4.0,350,14,,10.0,29.749016,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,225.0
KGBK 061515Z AUTO 00000KT 10SM CLR 26/11 A3006 RMK A01,KGBK,2017-05-06T15:15:00Z,27.2,-92.2,26.0,11.0,0,0,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,59.0
KGBG 061515Z AUTO 02012G16KT 10SM SCT033 BKN047 BKN055 14/07 A2986 RMK AO2 T01400071,KGBG,2017-05-06T15:15:00Z,40.93,-90.43,14.0,7.1,20,12,16,10.0,29.861221,,,TRUE,TRUE,,,,,,,SCT,3300,BKN,4700,BKN,5500,,,VFR,,,,,,,,,,,,METAR,233.0
KFYM 061515Z AUTO 23010KT CLR 17/07 A2983 RMK A01,KFYM,2017-05-06T15:15:00Z,35.07,-86.57,17.0,7.0,230,10,,,29.828741,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,300.0
KFYE 061515Z AUTO 25009G15KT 10SM CLR 21/09 A2987 RMK A01,KFYE,2017-05-06T15:15:00Z,35.2,-89.38,21.0,9.0,250,9,15,10.0,29.870079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,133.0
KFVX 061515Z AUTO 26005G15KT 10SM BKN041 BKN070 OVC085 16/07 A2948 RMK AO2 T01620069,KFVX,2017-05-06T15:15:00Z,37.35,-78.42,16.2,6.9,260,5,15,10.0,29.480314,,,TRUE,TRUE,,,,,,,BKN,4100,BKN,7000,OVC,8500,,,VFR,,,,,,,,,,,,METAR,125.0
KFTN 061515Z AUTO 15010G18KT 10SM CLR 26/13 A3001 RMK A01,KFTN,2017-05-06T15:15:00Z,28.22,-100.02,26.0,13.0,150,10,18,10.0,30.008858,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,236.0
KFOT 061515Z AUTO 34015G24KT 10SM SCT030 09/04 A2998 RMK AO1,KFOT,2017-05-06T15:15:00Z,40.55,-124.13,9.0,4.0,340,15,24,10.0,29.97933,,,TRUE,TRUE,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,120.0
KFFA 061515Z AUTO 23011G18KT 10SM CLR 19/08 A2952 RMK AO2 T01850081,KFFA,2017-05-06T15:15:00Z,36.02,-75.67,18.5,8.1,230,11,18,10.0,29.518702,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KFCH 061515Z AUTO 32014G19KT 10SM CLR 12/03 A2981 RMK A01,KFCH,2017-05-06T15:15:00Z,36.72,-119.82,12.0,3.0,320,14,19,10.0,29.811024,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,85.0
KF70 061515Z AUTO 19007KT 10SM SCT015 OVC023 13/10 A2984 RMK AO1,KF70,2017-05-06T15:15:00Z,33.57,-117.13,13.0,10.0,190,7,,10.0,29.840551,,,TRUE,TRUE,,,,,,,SCT,1500,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,412.0
KF17 061515Z AUTO 00000KT 10SM CLR 23/11 A3005 RMK AO2 T02310107,KF17,2017-05-06T15:15:00Z,31.83,-94.15,23.1,10.7,0,0,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
KEZF 061515Z AUTO 24009KT 220V280 10SM -RA SCT020 BKN047 BKN055 14/12 A2944 RMK AO2 T01360118,KEZF,2017-05-06T15:15:00Z,38.27,-77.45,13.6,11.8,240,9,,10.0,29.438976,,,TRUE,TRUE,,,,,,-RA,SCT,2000,BKN,4700,BKN,5500,,,VFR,,,,,,,,,,,,METAR,26.0
KEXX 061515Z AUTO 28007G16KT 240V010 10SM BKN042 BKN048 BKN065 14/05 A2961 RMK AO2 T01400052,KEXX,2017-05-06T15:15:00Z,35.78,-80.3,14.0,5.2,280,7,16,10.0,29.610237,,,TRUE,TRUE,,,,,,,BKN,4200,BKN,4800,BKN,6500,,,VFR,,,,,,,,,,,,METAR,223.0
KETN 061515Z AUTO 16009KT 10SM CLR 23/07 A3003 RMK AO2 T02270070,KETN,2017-05-06T15:15:00Z,,,22.7,7.0,160,9,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KENL 061515Z AUTO 36008KT 10SM CLR 16/10 A2975 RMK AO2 T01550101,KENL,2017-05-06T15:15:00Z,38.52,-89.1,15.5,10.1,360,8,,10.0,29.749016,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,163.0
KEMV 061515Z AUTO 21012G16KT 180V250 BKN030 BKN034 OVC045 15/10 A2951 RMK AO2 PWINO,KEMV,2017-05-06T15:15:00Z,36.68,-77.48,15.0,10.0,210,12,16,,29.509842,,,TRUE,TRUE,,,,,TRUE,,BKN,3000,BKN,3400,OVC,4500,,,,,,,,,,,,,,,METAR,39.0
KEMK 061515Z AUTO 23004KT 10SM CLR 24/12 A3005 RMK A01,KEMK,2017-05-06T15:15:00Z,27.82,-94.32,24.0,12.0,230,4,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,26.0
KELA 061515Z AUTO 24005KT 10SM CLR 24/10 A3004 RMK AO2 T02430095,KELA,2017-05-06T15:15:00Z,29.6,-96.32,24.3,9.5,240,5,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,56.0
KEKS 061515Z AUTO 26007KT 10SM CLR 15/06 A2988 RMK A01,KEKS,2017-05-06T15:15:00Z,45.27,-111.65,15.0,6.0,260,7,,10.0,29.878937,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1641.0
KEIR 061515Z AUTO 20005KT 10SM CLR 23/09 A3006 RMK A01,KEIR,2017-05-06T15:15:00Z,28.63,-91.48,23.0,9.0,200,5,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,28.0
KEHO 061515Z AUTO 29013G17KT 10SM CLR 15/03 A2968 RMK AO2 T01470025,KEHO,2017-05-06T15:15:00Z,35.25,-81.6,14.7,2.5,290,13,17,10.0,29.681103,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,258.0
KEHC 061515Z AUTO 26003KT 10SM CLR 23/09 A3004 RMK A01,KEHC,2017-05-06T15:15:00Z,28.43,-92.88,23.0,9.0,260,3,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,31.0
